lang,key,rate,ev_survival,ev_kept,ev_total,gpt_kept
en,https://en.wikinews.org/wiki/US_Navy_ship_damages_Tubbataha_Reef_National_Park::1,0.33,0.375,3,8,0.2976190476190476
en,https://en.wikinews.org/wiki/Women%E2%80%99s_boxing_to_be_included_in_the_2012_Olympics_for_the_first_time::2,0.33,0.3076923076923077,4,13,0.31746031746031744
en,https://en.wikivoyage.org/wiki/New_Mexico_Pueblos::2,0.33,0.11764705882352941,2,17,0.29464285714285715
en,https://en.wikinews.org/wiki/Leak_suggests_John_Kerry_will_recognise_Israel_as_Jewish_state::2,0.33,0.3103448275862069,9,29,0.2857142857142857
en,https://en.wikibooks.org/wiki/High_School_Earth_Science/Storms::2,0.33,0.6666666666666666,2,3,0.32894736842105265
en,https://en.wikinews.org/wiki/China_promises_cut_in_carbon_dioxide_emissions::2,0.33,0.2222222222222222,2,9,0.30303030303030304
en,https://en.wikibooks.org/wiki/Yoga/Yoga_Tales::1,0.33,0.23809523809523808,5,21,0.31451612903225806
en,https://en.wikinews.org/wiki/President_of_Costa_Rica_contracts_H1N1_swine_flu::1,0.33,0.2727272727272727,6,22,0.27710843373493976
en,https://en.wikibooks.org/wiki/Wikijunior:Dinosaurs/Triceratops::1,0.33,0.29411764705882354,5,17,0.3088235294117647
en,https://en.wikinews.org/wiki/Doctor_to_be_charged_after_mother%27s_death_in_Ohio::2,0.33,0.35,7,20,0.3561643835616438
en,https://en.wikivoyage.org/wiki/Cascais::1,0.33,0.2,3,15,0.32098765432098764
en,https://en.wikivoyage.org/wiki/Salar_de_Uyuni::2,0.33,0.6666666666666666,12,18,0.3037974683544304
en,https://en.wikinews.org/wiki/France_issues_pollution_alert_as_ship_splits_off_Basque_coast::1,0.33,0.2222222222222222,2,9,0.35135135135135137
en,https://en.wikibooks.org/wiki/History_of_Technology/Technological_Determinism::1,0.33,0.14285714285714285,2,14,0.3068181818181818
en,https://en.wikibooks.org/wiki/Remembering_the_Templars::2,0.33,0.4444444444444444,8,18,0.34065934065934067
en,https://en.wikibooks.org/wiki/Wikijunior:Bugs/Insects_Intro::1,0.33,0.15384615384615385,2,13,0.3037974683544304
en,"https://en.wikinews.org/wiki/Sam_Simon,_%27The_Simpsons%27_co-creator,_dies_aged_59::2",0.33,0.2631578947368421,5,19,0.34782608695652173
en,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Jupiter/Io::1,0.33,0.44,11,25,0.3181818181818182
en,https://en.wikinews.org/wiki/Akayev_flees_Kyrgyzstan_as_protesters_seize_control_of_Bishkek::2,0.33,0.36363636363636365,4,11,0.28378378378378377
en,https://en.wikivoyage.org/wiki/Talk::1,0.33,0.5,2,4,0.3153846153846154
en,https://en.wikivoyage.org/wiki/Mallorca::1,0.33,0.2916666666666667,7,24,0.2571428571428571
en,"https://en.wikinews.org/wiki/Large_earthquake_off_Japan,_tsunami_warning_issued::1",0.33,0.25,3,12,0.3669724770642202
en,https://en.wikinews.org/wiki/Electronic_voting_disputed_in_France::2,0.33,0.14285714285714285,2,14,0.29577464788732394
en,https://en.wikibooks.org/wiki/Modern_Photography/Lenses::1,0.33,0.38095238095238093,8,21,0.308411214953271
en,https://en.wikibooks.org/wiki/Wikijunior:World_Heritage_Sites/Pyramids_of_Giza::1,0.33,0.2727272727272727,3,11,0.3090909090909091
en,https://en.wikinews.org/wiki/Microsoft_and_Yahoo_team_up_to_make_IM_clients_compatible::2,0.33,0.5,2,4,0.3114754098360656
en,https://en.wikivoyage.org/wiki/Falkland_Islands::2,0.33,0.35,7,20,0.30656934306569344
en,https://en.wikivoyage.org/wiki/Funeral_travel::2,0.33,0.08333333333333333,1,12,0.28125
en,https://en.wikinews.org/wiki/Hurricane_Fred_churns_the_Atlantic::2,0.33,0.2,1,5,0.3263157894736842
en,https://en.wikivoyage.org/wiki/Southern_Africa::1,0.33,0.6,6,10,0.3305084745762712
en,"https://en.wikinews.org/wiki/Karzai_declared_winner_of_Afghan_elections,_runoff_polls_cancelled::1",0.33,0.29411764705882354,10,34,0.3076923076923077
en,https://en.wikivoyage.org/wiki/GPS_navigation::2,0.33,0.2916666666666667,7,24,0.2857142857142857
en,https://en.wikibooks.org/wiki/Coaching_Youth_Middle_Distance_Runners/Nutrition::2,0.33,0.23333333333333334,7,30,0.3018867924528302
en,https://en.wikibooks.org/wiki/Ancient_China/Government::1,0.33,0.23076923076923078,3,13,0.29914529914529914
en,https://en.wikinews.org/wiki/Australian_treasurer_enters_nuclear_debate::2,0.33,0.42857142857142855,3,7,0.27380952380952384
en,https://en.wikinews.org/wiki/Sealing_ships_trapped_in_ice_off_coast_of_Newfoundland::2,0.33,0.5,4,8,0.3389830508474576
en,https://en.wikivoyage.org/wiki/Casablanca::1,0.33,0.5555555555555556,5,9,0.3184713375796178
en,https://en.wikinews.org/wiki/Spanish_football:_Sevilla_signs_Aleix_Vidal_from_FC_Barcelona::2,0.33,0.375,3,8,0.2727272727272727
en,https://en.wikinews.org/wiki/IEEE_approves_802.11n_standard_after_six_years::2,0.33,0.5,4,8,0.28888888888888886
en,https://en.wikivoyage.org/wiki/Meteora::1,0.33,0.18181818181818182,4,22,0.2956521739130435
en,https://en.wikinews.org/wiki/Renault_F1_launch_criminal_complaint_against_former_driver_over_race-fixing_allegation::2,0.33,0.3333333333333333,3,9,0.323943661971831
en,https://en.wikinews.org/wiki/Space_station_crew_perform_successful_spacewalk::2,0.33,0.0,0,6,0.32786885245901637
en,https://en.wikibooks.org/wiki/Cognitive_Psychology_and_Cognitive_Neuroscience/Problem_Solving_from_an_Evolutionary_Perspective::2,0.33,0.5263157894736842,10,19,0.3063063063063063
en,https://en.wikibooks.org/wiki/Wikijunior:The_Elements/Hydrogen::2,0.33,0.2,3,15,0.2878787878787879
en,https://en.wikinews.org/wiki/2010_FIBA_World_Championship_starts::2,0.33,0.25,1,4,0.36
en,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Ocelot::2,0.33,0.2857142857142857,6,21,0.28440366972477066
en,https://en.wikinews.org/wiki/South_Africa_end_All_Blacks%27_15-game_winning_streak::1,0.33,0.5,2,4,0.3135593220338983
en,https://en.wikivoyage.org/wiki/Hiking_destinations_in_Norway::1,0.33,0.29411764705882354,5,17,0.35064935064935066
en,https://en.wikinews.org/wiki/Another_arrest_in_Minnesota_school_shooting::2,0.33,0.3,3,10,0.32456140350877194
en,https://en.wikivoyage.org/wiki/Cold_weather::1,0.33,0.2631578947368421,5,19,0.2857142857142857
en,https://en.wikivoyage.org/wiki/Corcovado_National_Park::2,0.33,0.09090909090909091,2,22,0.33093525179856115
en,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/What_is_a_Civilization%3F::2,0.33,0.5,3,6,0.31666666666666665
en,https://en.wikibooks.org/wiki/Exercise_as_it_relates_to_Disease/Can_Exercise_Really_Help_Multiple_Sclerosis%3F::1,0.33,0.45,9,20,0.2875
en,https://en.wikivoyage.org/wiki/Winter_driving::1,0.33,0.3181818181818182,7,22,0.3
en,https://en.wikibooks.org/wiki/Goats/Introduction::1,0.33,0.35294117647058826,6,17,0.3118279569892473
en,https://en.wikinews.org/wiki/Australian_Big_Brother_cleared_of_breaching_content_laws::1,0.33,0.3333333333333333,3,9,0.296875
en,https://en.wikibooks.org/wiki/Coaching_Youth_Middle_Distance_Runners/Introduction::2,0.33,0.3333333333333333,4,12,0.2967032967032967
en,https://en.wikivoyage.org/wiki/Past_events/Wikimania_2018_Cape_Town_Guidebook::2,0.33,0.0,0,8,0.2948717948717949
en,https://en.wikivoyage.org/wiki/Hiking::1,0.33,0.42857142857142855,9,21,0.28735632183908044
en,https://en.wikinews.org/wiki/Fossilized_remains_of_small_dinosaur_rediscovered_in_Canada::1,0.33,0.6,3,5,0.3670886075949367
en,https://en.wikivoyage.org/wiki/Plitvice_Lakes_National_Park::2,0.33,0.2,1,5,0.32142857142857145
en,https://en.wikinews.org/wiki/US_helicopter_with_17_on_board_believed_to_have_been_shot_down_in_Afghanistan::2,0.33,0.4,2,5,0.2903225806451613
en,https://en.wikibooks.org/wiki/European_History/Challenges_to_Spiritual_Authority::1,0.33,0.19047619047619047,12,63,0.28225806451612906
en,"https://en.wikinews.org/wiki/Gas_explosion_reported_in_Hammersmith,_London::1",0.33,0.6,3,5,0.2826086956521739
en,https://en.wikivoyage.org/wiki/First_and_business_class_flights::1,0.33,0.125,1,8,0.29850746268656714
en,https://en.wikinews.org/wiki/West_Indies_wins_the_third_match_of_the_cricket_series_against_India::2,0.33,0.3333333333333333,3,9,0.37662337662337664
en,https://en.wikibooks.org/wiki/The_Cold_War/Hungarian_Revolution::1,0.33,0.2857142857142857,6,21,0.3488372093023256
en,https://en.wikinews.org/wiki/Susan_G._Komen_Foundation_stops_funding_to_Planned_Parenthood::2,0.33,0.42857142857142855,3,7,0.32142857142857145
en,https://en.wikivoyage.org/wiki/Visa::1,0.33,0.3888888888888889,7,18,0.27
en,https://en.wikinews.org/wiki/Iraq_Study_Group_Report:_Iraq_could_be_on_a_slide_towards_chaos::1,0.33,0.28,7,25,0.3237410071942446
en,https://en.wikivoyage.org/wiki/Travel_advisories::2,0.33,0.3,9,30,0.2897196261682243
en,https://en.wikinews.org/wiki/Former_U.S._National_Security_Advisor_Zbigniew_Brzezinski_dies_aged_89::1,0.33,0.2571428571428571,9,35,0.27692307692307694
en,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/The_Sun::2,0.33,0.07142857142857142,1,14,0.30434782608695654
en,https://en.wikivoyage.org/wiki/Baltic_Sea_ferries::1,0.33,0.25,1,4,0.2765957446808511
en,https://en.wikivoyage.org/wiki/Air_courier::1,0.33,0.4166666666666667,5,12,0.26785714285714285
en,https://en.wikibooks.org/wiki/Sikhism::2,0.33,0.24,6,25,0.2932330827067669
en,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Moon::1,0.33,0.29545454545454547,13,44,0.3058823529411765
en,https://en.wikinews.org/wiki/U.S._President_arrives_in_Singapore::1,0.5,0.6363636363636364,7,11,0.45569620253164556
en,https://en.wikibooks.org/wiki/Lucid_Dreaming/Introduction::2,0.5,0.4583333333333333,11,24,0.4528301886792453
en,https://en.wikinews.org/wiki/Canadian_professional_wrestler_Luna_Vachon_dies_aged_48::1,0.5,0.7,7,10,0.4117647058823529
en,https://en.wikinews.org/wiki/La_La_Land_receives_record-equalling_fourteen_Oscar_nominations;_Hacksaw_Ridge_gets_six::1,0.5,0.4444444444444444,4,9,0.4444444444444444
en,https://en.wikinews.org/wiki/Huge_Gay_Pride_parade_held_in_Brazil::1,0.5,0.5,9,18,0.45535714285714285
en,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Egyptians::2,0.5,0.8181818181818182,9,11,0.4796747967479675
en,https://en.wikivoyage.org/wiki/Travel_in_developing_countries::2,0.5,0.6153846153846154,8,13,0.4621212121212121
en,https://en.wikivoyage.org/wiki/Water::1,0.5,0.5,7,14,0.43548387096774194
en,https://en.wikinews.org/wiki/Golf_and_rugby_set_to_return_to_the_Olympic_Games::2,0.5,0.4,8,20,0.4528301886792453
en,https://en.wikibooks.org/wiki/Coaching_Youth_Middle_Distance_Runners/Training::1,0.5,0.3333333333333333,5,15,0.4426229508196721
en,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Hebrews::1,0.5,0.38461538461538464,5,13,0.4520547945205479
en,https://en.wikinews.org/wiki/Saturn%27s_moon_Titan_hosts_liquid_lakes_and_rivers::2,0.5,0.5666666666666667,17,30,0.4935064935064935
en,https://en.wikinews.org/wiki/Toronto_team-led_research_on_Type_1_Diabetes_%27groundbreaking%27::1,0.5,0.5384615384615384,7,13,0.4752475247524752
en,https://en.wikibooks.org/wiki/Animal_Behavior/Population_Genetics::2,0.5,0.5625,9,16,0.48214285714285715
en,https://en.wikinews.org/wiki/Edmonton_prison_conflict_wounds_eight::2,0.5,0.5333333333333333,8,15,0.5046728971962616
en,https://en.wikinews.org/wiki/Burning_debris_from_satellites_spotted_over_several_US_cities::1,0.5,0.8333333333333334,5,6,0.48484848484848486
en,https://en.wikibooks.org/wiki/The_Seven_Wonders_of_the_World/The_Temple_of_Artemis::2,0.5,0.5454545454545454,6,11,0.4566929133858268
en,https://en.wikibooks.org/wiki/American_Revolution/The_Declaration_of_Independence::1,0.5,0.5,8,16,0.512987012987013
en,https://en.wikinews.org/wiki/Italy_arrests_reputed_Mafia_boss_Lo_Piccolo::2,0.5,0.5,10,20,0.5
en,https://en.wikivoyage.org/wiki/Hostels::1,0.5,0.5714285714285714,4,7,0.4666666666666667
en,https://en.wikinews.org/wiki/8.0_magnitude_earthquake_occurs_near_Tonga::2,0.5,0.4444444444444444,8,18,0.4588235294117647
en,https://en.wikinews.org/wiki/UK_threat_level_reduced_to_%27severe%27::1,0.5,0.625,5,8,0.4358974358974359
en,"https://en.wikinews.org/wiki/Crossing_guard_killed_by_truck_in_Glasgow,_Scotland::1",0.5,0.4782608695652174,11,23,0.46938775510204084
en,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Space_exploration::1,0.5,0.75,9,12,0.4583333333333333
en,https://en.wikinews.org/wiki/24_people_rescued_from_roller_coaster_at_California%27s_Great_America_theme_park::1,0.5,0.5862068965517241,17,29,0.48
en,https://en.wikivoyage.org/wiki/Internet_telephony::2,0.5,0.4375,7,16,0.4563106796116505
en,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Tiger::1,0.5,0.42857142857142855,3,7,0.4479166666666667
en,https://en.wikinews.org/wiki/Young_motorcycle_racer_Peter_Lenz_dies_in_race_crash_aged_13::1,0.5,0.4444444444444444,4,9,0.4634146341463415
en,https://en.wikivoyage.org/wiki/Boating_on_the_Baltic_Sea::2,0.5,0.6666666666666666,8,12,0.48
en,https://en.wikibooks.org/wiki/Basic_Physics_of_Digital_Radiography/The_Computer::2,0.5,0.5,4,8,0.45161290322580644
en,https://en.wikibooks.org/wiki/Wikijunior:Dinosaurs/Extinction::2,0.5,0.4666666666666667,7,15,0.4625
en,https://en.wikibooks.org/wiki/Wikijunior:United_States_Charters_of_Freedom/Declaration_of_Independence::1,0.5,0.45454545454545453,5,11,0.5033557046979866
en,https://en.wikibooks.org/wiki/Wikijunior:World_War_II/Battle_of_Britain::1,0.5,0.4782608695652174,11,23,0.452991452991453
en,https://en.wikibooks.org/wiki/Golf::1,0.5,0.35294117647058826,6,17,0.46511627906976744
en,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Computer::1,0.5,0.5384615384615384,7,13,0.4583333333333333
en,"https://en.wikinews.org/wiki/Red_tide_affects_South_Padre_Island,_Mexico::1",0.5,0.6,3,5,0.45161290322580644
en,https://en.wikinews.org/wiki/Cosmonaut_Alexei_Leonov_dies_at_age_85::2,0.5,1.0,2,2,0.4482758620689655
en,"https://en.wikinews.org/wiki/No_bomb_threat,_hijacking_of_plane_in_China%27s_Xinjiang_region_according_to_Afghan_officials::2",0.5,0.45454545454545453,10,22,0.4666666666666667
en,https://en.wikivoyage.org/wiki/Galapagos_Islands::1,0.5,0.3,12,40,0.5043478260869565
en,https://en.wikivoyage.org/wiki/Travelling_around_the_Schengen_Area::1,0.5,0.5,6,12,0.44036697247706424
en,https://en.wikinews.org/wiki/Trade_hall_roof_collapses_in_Poland::1,0.5,0.4,2,5,0.4411764705882353
en,https://en.wikinews.org/wiki/Teen_post_officer_hides_400_New_Year_cards_in_Japanese_snow::1,0.5,0.5555555555555556,5,9,0.5194805194805194
en,"https://en.wikinews.org/wiki/Phone_threat_closes_tunnels,_snarls_traffic_in_Baltimore,_Maryland::2",0.5,0.625,5,8,0.4852941176470588
en,https://en.wikivoyage.org/wiki/Staycation::1,0.5,0.48148148148148145,13,27,0.44761904761904764
en,https://en.wikivoyage.org/wiki/Yellowstone_National_Park::2,0.5,0.44,11,25,0.4305555555555556
en,https://en.wikinews.org/wiki/Bali_climate_change_conference_begins::2,0.5,0.4,2,5,0.463768115942029
en,https://en.wikibooks.org/wiki/History_of_Islam/Early_Islam::1,0.5,0.4411764705882353,15,34,0.47019867549668876
en,https://en.wikinews.org/wiki/Brazilian_footballer_Gabriel_Jesus_signs_contract_extension_with_Manchester_City::2,0.5,0.55,11,20,0.5098039215686274
en,https://en.wikivoyage.org/wiki/Advice_for_nervous_flyers::1,0.5,0.4375,14,32,0.44565217391304346
en,https://en.wikinews.org/wiki/A_5.6_Richter_quake_hits_Western_Montana::1,0.5,0.75,6,8,0.47368421052631576
en,https://en.wikivoyage.org/wiki/Wildlife_photography::1,0.5,0.8333333333333334,5,6,0.43478260869565216
en,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Technology/Role::1,0.5,0.5217391304347826,12,23,0.46774193548387094
en,https://en.wikibooks.org/wiki/Exercise_as_it_relates_to_Disease/Physical_activity_effect_on_mental_health_in_people_with_chronic_lower_back_pain::1,0.5,0.4666666666666667,7,15,0.4583333333333333
en,https://en.wikivoyage.org/wiki/Bread_and_confectionery::2,0.5,0.2857142857142857,2,7,0.4444444444444444
en,https://en.wikinews.org/wiki/Nathalie_Carpanedo_finishes_wild_card_run_at_2013_IPC_Alpine_World_Championships::1,0.5,0.4166666666666667,5,12,0.5157232704402516
en,https://en.wikivoyage.org/wiki/Charlotte_with_children::1,0.5,0.6,6,10,0.47058823529411764
en,https://en.wikibooks.org/wiki/Wikijunior:South_America/The_Amazon::1,0.5,0.5,4,8,0.4842105263157895
en,https://en.wikibooks.org/wiki/European_History/World_War_I::2,0.5,0.65,13,20,0.45054945054945056
en,https://en.wikivoyage.org/wiki/Round_the_world_flights::2,0.5,0.5,3,6,0.46846846846846846
en,https://en.wikibooks.org/wiki/Introduction_to_Sociology/Society::2,0.5,0.5555555555555556,5,9,0.4567901234567901
en,https://en.wikinews.org/wiki/New_Australian_Prime_Minister_signs_Kyoto::2,0.5,0.4,2,5,0.463768115942029
en,https://en.wikivoyage.org/wiki/Mobile_phones::1,0.5,0.3888888888888889,7,18,0.4574468085106383
en,https://en.wikinews.org/wiki/Canadian_Prime_Minister_Harper_agrees_to_send_%27Clean_Air_Act%27_to_committee::2,0.5,0.4583333333333333,11,24,0.47126436781609193
en,https://en.wikibooks.org/wiki/Wikijunior:Biology/Origin_of_Life::1,0.5,0.4666666666666667,14,30,0.46464646464646464
en,https://en.wikivoyage.org/wiki/Cross_country_skiing::1,0.5,0.46153846153846156,6,13,0.46078431372549017
en,https://en.wikibooks.org/wiki/Animal_Behavior/Biological_Rhythms::1,0.5,0.47619047619047616,10,21,0.4375
en,https://en.wikivoyage.org/wiki/Sundarbans_National_Park::1,0.5,0.3333333333333333,3,9,0.5089820359281437
en,https://en.wikivoyage.org/wiki/Noum%C3%A9a::1,0.5,0.5,3,6,0.45038167938931295
en,https://en.wikibooks.org/wiki/Wikijunior:Languages/Hindi::2,0.5,0.5454545454545454,6,11,0.46464646464646464
en,https://en.wikivoyage.org/wiki/Culture_shock::1,0.5,0.6,3,5,0.4406779661016949
en,https://en.wikinews.org/wiki/The_Onion:_An_interview_with_%27America%27s_Finest_News_Source%27::1,0.5,0.40625,13,32,0.4909090909090909
en,https://en.wikinews.org/wiki/Anti-ACTA_activists_protest_across_Europe::2,0.5,0.45454545454545453,5,11,0.4485294117647059
en,https://en.wikinews.org/wiki/Senate_questions_Roberts_in_confirmation_hearings::1,0.5,0.5454545454545454,6,11,0.4574468085106383
en,https://en.wikibooks.org/wiki/Introduction_to_Sociology/Race_and_Ethnicity::2,0.5,0.5,2,4,0.4642857142857143
en,https://en.wikivoyage.org/wiki/Bed_and_breakfasts::1,0.5,0.4666666666666667,7,15,0.44554455445544555
en,https://en.wikinews.org/wiki/UK_government_outlines_plans_for_rail_transport::1,0.5,0.6666666666666666,2,3,0.5365853658536586
en,https://en.wikinews.org/wiki/Russian_military_cargo_jet_crash_kills_eleven_in_Siberia::1,0.5,0.5714285714285714,4,7,0.5
en,https://en.wikibooks.org/wiki/Wikijunior:Asia/Bhutan::1,0.5,0.5,10,20,0.49206349206349204
en,https://en.wikinews.org/wiki/FAA:_Metroplex_NextGen_project_in_place_in_north_Texas::2,0.5,0.4,4,10,0.45901639344262296
en,https://en.wikivoyage.org/wiki/Antarctica::1,0.5,0.6666666666666666,2,3,0.45217391304347826
en,https://en.wikibooks.org/wiki/How_to_Play_Violin/Bowing::1,0.5,0.4642857142857143,13,28,0.4915254237288136
en,https://en.wikinews.org/wiki/Naked_News_to_create_international_language_editions::1,0.5,0.5,8,16,0.43636363636363634
en,https://en.wikibooks.org/wiki/Pakistani_History/Prehistory/Bronze_Age/Indus_Valley_Civilization::2,0.5,0.4666666666666667,7,15,0.5042735042735043
en,https://en.wikibooks.org/wiki/Sensory_Systems/Visual_System::1,0.5,0.5714285714285714,8,14,0.4473684210526316
en,https://en.wikinews.org/wiki/Nationalised_bank_Northern_Rock_sold_to_Virgin_Money::1,0.5,0.375,6,16,0.5126050420168067
en,https://en.wikinews.org/wiki/Typhoon_prompts_massive_evacuations_in_China::1,0.5,0.4,4,10,0.5116279069767442
en,https://en.wikibooks.org/wiki/Wikijunior:Languages/Sanskrit::2,0.5,0.6363636363636364,7,11,0.44144144144144143
en,https://en.wikibooks.org/wiki/Wikijunior:Europe/Luxembourg::2,0.5,0.5,7,14,0.5
en,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Romans::1,0.5,0.4,8,20,0.44274809160305345
en,https://en.wikinews.org/wiki/Explorers_find_shipwreck_thought_to_be_massive_WWII_battleship_Musashi::1,0.5,0.6666666666666666,4,6,0.46153846153846156
en,https://en.wikibooks.org/wiki/The_Organ_Systems/nervous::1,0.5,0.3888888888888889,7,18,0.5294117647058824
